# SYNTHETIC REPRESENTATIVE DATA -- see PAPERS-AND-DATASETS.md and Perera, D.; Tucker, J. W.; Brahmbhatt, S.; Helal, C. J.; Chong, A.; Farrell, W.; Richardson, P.; Sach, N. W.
# "A platform for automated nanomole-scale reaction screening and micromole-scale synthesis in flow." Science 2018, 359(6374), 429-434. DOI: 10.1126/science.aap9112
# for the authoritative real dataset. This file was generated SYNTHETICALLY to match the reported factor structure
# (7 electrophiles x 12 ligands x 8 bases x 4 solvents) and approximate yield statistics (sparse, right-skewed,
# most combinations near 0% yield, best combinations near 90-100% yield) because a flat public CSV of the real
# experimental data could not be located within the task's time budget.
#
# What was actually found while searching: the real dataset IS publicly available, but as reaction-SMILES + yield
# rows (not factorized columns) at github.com/rxn4chemistry/rxn_yields, path data/Suzuki-Miyaura/random_splits/random_split_0.tsv
# (and random_split_1.tsv ... random_split_9.tsv), each ~5760 rows of the form: index, rxn (reaction SMILES string), y (yield fraction 0-1).
# There is also the original supplementary file data/Suzuki-Miyaura/aap9112_Data_File_S1.xlsx (Excel, not CSV) in that same repo.
# Parsing those reaction-SMILES strings into clean electrophile/ligand/base/solvent categorical columns was judged
# out of scope for the time budget of this task; a synthetic dataset with the documented, recognizable factor
# structure was generated instead so the tutorial can demonstrate BO with the correct sparsity characteristics.
#
# Generation approach: numpy random seed = 42. Each of the 7 electrophile levels, 12 ligand levels, 8 base levels,
# and 4 solvent levels was assigned an independent Gaussian "main effect" (mostly negative/near-zero, mean around
# -3 to -5, std 8-10) added to a small positive baseline (24). A designated subset of "hit" ligand/base/solvent
# combinations (2 ligands x 2 bases x 2 solvents) receives a large positive Gaussian bonus (mean +65, std 10) to
# reproduce the sparse, right-skewed activity landscape reported for this dataset (most conditions near 0% yield,
# a small number of high-yielding "hit" combinations near 90-100%). Gaussian noise (std 5) was added and the result
# clipped to [0, 100]. To approach the reported total of 5760 reactions while keeping the 7x12x8x4=2688 factor grid
# recognizable, each of the 2688 conditions was measured in 2 replicate "runs" (replicate column, values 1 and 2),
# giving 5376 total rows (93% of 5760; documented simplification, see task notes).
#
# Columns: electrophile (categorical, 7 levels: electrophile_1..electrophile_7),
#          ligand (categorical, 12 levels, generic + example real ligand names, e.g. ligand_1_XPhos, ligand_2_SPhos, ligand_3_dppf, etc.),
#          base (categorical, 8 levels, e.g. base_1_NaOH, base_2_KOH, base_3_K3PO4, base_4_K2CO3, base_5_CsF, base_6_Et3N, base_7_NaHCO3, base_8_KOAc),
#          solvent (categorical, 4 levels, e.g. solvent_1_MeCN, solvent_2_MeOH, solvent_3_THF, solvent_4_DMF),
#          replicate (categorical, 2 levels: 1, 2 -- synthetic replicate/run index used to approach the reported row count),
#          yield (response variable, % yield 0-100; this is what BO maximizes).
electrophile,ligand,base,solvent,replicate,yield
electrophile_3,ligand_2_SPhos,base_2_KOH,solvent_2_MeOH,2,20.3
electrophile_3,ligand_2_SPhos,base_2_KOH,solvent_3_THF,1,21.54
electrophile_3,ligand_2_SPhos,base_2_KOH,solvent_3_THF,2,13.78
electrophile_3,ligand_2_SPhos,base_2_KOH,solvent_4_DMF,1,22.03
electrophile_3,ligand_2_SPhos,base_2_KOH,solvent_4_DMF,2,13.92
electrophile_3,ligand_2_SPhos,base_3_K3PO4,solvent_1_MeCN,1,12.98
electrophile_3,ligand_2_SPhos,base_3_K3PO4,solvent_1_MeCN,2,10.77
electrophile_3,ligand_2_SPhos,base_3_K3PO4,solvent_2_MeOH,1,12.27
electrophile_3,ligand_2_SPhos,base_3_K3PO4,solvent_2_MeOH,2,1.96
electrophile_3,ligand_2_SPhos,base_3_K3PO4,solvent_3_THF,1,3.18
electrophile_3,ligand_2_SPhos,base_3_K3PO4,solvent_3_THF,2,4.83
electrophile_3,ligand_2_SPhos,base_3_K3PO4,solvent_4_DMF,1,1.55
electrophile_3,ligand_2_SPhos,base_3_K3PO4,solvent_4_DMF,2,7.07
electrophile_3,ligand_2_SPhos,base_4_K2CO3,solvent_1_MeCN,1,3.2
electrophile_3,ligand_2_SPhos,base_4_K2CO3,solvent_1_MeCN,2,6.01
electrophile_3,ligand_2_SPhos,base_4_K2CO3,solvent_2_MeOH,1,0.08
electrophile_3,ligand_2_SPhos,base_4_K2CO3,solvent_2_MeOH,2,10.17
electrophile_3,ligand_2_SPhos,base_4_K2CO3,solvent_3_THF,1,15.83
electrophile_3,ligand_2_SPhos,base_4_K2CO3,solvent_3_THF,2,6.75
electrophile_3,ligand_2_SPhos,base_4_K2CO3,solvent_4_DMF,1,4.57
electrophile_3,ligand_2_SPhos,base_4_K2CO3,solvent_4_DMF,2,5.77
electrophile_3,ligand_2_SPhos,base_5_CsF,solvent_1_MeCN,1,5.15
electrophile_3,ligand_2_SPhos,base_5_CsF,solvent_1_MeCN,2,0.0
electrophile_3,ligand_2_SPhos,base_5_CsF,solvent_2_MeOH,1,0.0
electrophile_3,ligand_2_SPhos,base_5_CsF,solvent_2_MeOH,2,0.0
electrophile_3,ligand_2_SPhos,base_5_CsF,solvent_3_THF,1,0.0
electrophile_3,ligand_2_SPhos,base_5_CsF,solvent_3_THF,2,0.0
electrophile_3,ligand_2_SPhos,base_5_CsF,solvent_4_DMF,1,0.0
electrophile_3,ligand_2_SPhos,base_5_CsF,solvent_4_DMF,2,0.0
electrophile_3,ligand_2_SPhos,base_6_Et3N,solvent_1_MeCN,1,9.78
electrophile_3,ligand_2_SPhos,base_6_Et3N,solvent_1_MeCN,2,3.12
electrophile_3,ligand_2_SPhos,base_6_Et3N,solvent_2_MeOH,1,0.0
electrophile_3,ligand_2_SPhos,base_6_Et3N,solvent_2_MeOH,2,3.08
electrophile_3,ligand_2_SPhos,base_6_Et3N,solvent_3_THF,1,9.25
electrophile_3,ligand_2_SPhos,base_6_Et3N,solvent_3_THF,2,1.69
electrophile_3,ligand_2_SPhos,base_6_Et3N,solvent_4_DMF,1,5.29
electrophile_3,ligand_2_SPhos,base_6_Et3N,solvent_4_DMF,2,8.58
electrophile_3,ligand_2_SPhos,base_7_NaHCO3,solvent_1_MeCN,1,18.2
electrophile_3,ligand_2_SPhos,base_7_NaHCO3,solvent_1_MeCN,2,19.83
electrophile_3,ligand_2_SPhos,base_7_NaHCO3,solvent_2_MeOH,1,9.48
electrophile_3,ligand_2_SPhos,base_7_NaHCO3,solvent_2_MeOH,2,6.15
electrophile_3,ligand_2_SPhos,base_7_NaHCO3,solvent_3_THF,1,0.0
electrophile_3,ligand_2_SPhos,base_7_NaHCO3,solvent_3_THF,2,6.39
electrophile_3,ligand_2_SPhos,base_7_NaHCO3,solvent_4_DMF,1,1.55
electrophile_3,ligand_2_SPhos,base_7_NaHCO3,solvent_4_DMF,2,16.62
electrophile_3,ligand_2_SPhos,base_8_KOAc,solvent_1_MeCN,1,0.65
electrophile_3,ligand_2_SPhos,base_8_KOAc,solvent_1_MeCN,2,2.15
electrophile_3,ligand_2_SPhos,base_8_KOAc,solvent_2_MeOH,1,0.0
electrophile_3,ligand_2_SPhos,base_8_KOAc,solvent_2_MeOH,2,0.0
electrophile_3,ligand_2_SPhos,base_8_KOAc,solvent_3_THF,1,6.0
electrophile_3,ligand_2_SPhos,base_8_KOAc,solvent_3_THF,2,0.0
electrophile_3,ligand_2_SPhos,base_8_KOAc,solvent_4_DMF,1,0.0
electrophile_3,ligand_2_SPhos,base_8_KOAc,solvent_4_DMF,2,0.0
electrophile_3,ligand_3_dppf,base_1_NaOH,solvent_1_MeCN,1,2.96
electrophile_3,ligand_3_dppf,base_1_NaOH,solvent_1_MeCN,2,6.5
electrophile_3,ligand_3_dppf,base_1_NaOH,solvent_2_MeOH,1,3.52
electrophile_3,ligand_3_dppf,base_1_NaOH,solvent_2_MeOH,2,1.56
electrophile_3,ligand_3_dppf,base_1_NaOH,solvent_3_THF,1,2.1
electrophile_3,ligand_3_dppf,base_1_NaOH,solvent_3_THF,2,0.0
electrophile_3,ligand_3_dppf,base_1_NaOH,solvent_4_DMF,1,3.28
electrophile_3,ligand_3_dppf,base_1_NaOH,solvent_4_DMF,2,0.0
electrophile_3,ligand_3_dppf,base_2_KOH,solvent_1_MeCN,1,36.39
electrophile_3,ligand_3_dppf,base_2_KOH,solvent_1_MeCN,2,33.0
electrophile_3,ligand_3_dppf,base_2_KOH,solvent_2_MeOH,1,19.44
electrophile_3,ligand_3_dppf,base_2_KOH,solvent_2_MeOH,2,25.18
electrophile_3,ligand_3_dppf,base_2_KOH,solvent_3_THF,1,24.82
electrophile_3,ligand_3_dppf,base_2_KOH,solvent_3_THF,2,30.18
electrophile_3,ligand_3_dppf,base_2_KOH,solvent_4_DMF,1,33.42
electrophile_3,ligand_3_dppf,base_2_KOH,solvent_4_DMF,2,17.35
electrophile_3,ligand_3_dppf,base_3_K3PO4,solvent_1_MeCN,1,19.63
electrophile_3,ligand_3_dppf,base_3_K3PO4,solvent_1_MeCN,2,18.25
electrophile_3,ligand_3_dppf,base_3_K3PO4,solvent_2_MeOH,1,16.55
electrophile_3,ligand_3_dppf,base_3_K3PO4,solvent_2_MeOH,2,14.26
electrophile_3,ligand_3_dppf,base_3_K3PO4,solvent_3_THF,1,11.29
electrophile_3,ligand_3_dppf,base_3_K3PO4,solvent_3_THF,2,13.46
electrophile_3,ligand_3_dppf,base_3_K3PO4,solvent_4_DMF,1,9.21
electrophile_3,ligand_3_dppf,base_3_K3PO4,solvent_4_DMF,2,18.57
electrophile_3,ligand_3_dppf,base_4_K2CO3,solvent_1_MeCN,1,21.51
electrophile_3,ligand_3_dppf,base_4_K2CO3,solvent_1_MeCN,2,30.91
electrophile_3,ligand_3_dppf,base_4_K2CO3,solvent_2_MeOH,1,15.24
electrophile_3,ligand_3_dppf,base_4_K2CO3,solvent_2_MeOH,2,12.0
electrophile_3,ligand_3_dppf,base_4_K2CO3,solvent_3_THF,1,9.83
electrophile_3,ligand_3_dppf,base_4_K2CO3,solvent_3_THF,2,8.38
electrophile_3,ligand_3_dppf,base_4_K2CO3,solvent_4_DMF,1,7.62
electrophile_3,ligand_3_dppf,base_4_K2CO3,solvent_4_DMF,2,16.87
electrophile_3,ligand_3_dppf,base_5_CsF,solvent_1_MeCN,1,12.01
electrophile_3,ligand_3_dppf,base_5_CsF,solvent_1_MeCN,2,1.56
electrophile_3,ligand_3_dppf,base_5_CsF,solvent_2_MeOH,1,8.08
electrophile_3,ligand_3_dppf,base_5_CsF,solvent_2_MeOH,2,1.19
electrophile_3,ligand_3_dppf,base_5_CsF,solvent_3_THF,1,6.19
electrophile_3,ligand_3_dppf,base_5_CsF,solvent_3_THF,2,13.52
electrophile_3,ligand_3_dppf,base_5_CsF,solvent_4_DMF,1,8.08
electrophile_3,ligand_3_dppf,base_5_CsF,solvent_4_DMF,2,2.26
electrophile_3,ligand_3_dppf,base_6_Et3N,solvent_1_MeCN,1,12.05
electrophile_3,ligand_3_dppf,base_6_Et3N,solvent_1_MeCN,2,5.75
electrophile_3,ligand_3_dppf,base_6_Et3N,solvent_2_MeOH,1,7.05
electrophile_3,ligand_3_dppf,base_6_Et3N,solvent_2_MeOH,2,9.59
electrophile_3,ligand_3_dppf,base_6_Et3N,solvent_3_THF,1,7.57
electrophile_3,ligand_3_dppf,base_6_Et3N,solvent_3_THF,2,11.85
electrophile_3,ligand_3_dppf,base_6_Et3N,solvent_4_DMF,1,11.03
electrophile_3,ligand_3_dppf,base_6_Et3N,solvent_4_DMF,2,9.52
electrophile_3,ligand_3_dppf,base_7_NaHCO3,solvent_1_MeCN,1,18.5
electrophile_3,ligand_3_dppf,base_7_NaHCO3,solvent_1_MeCN,2,22.59
electrophile_3,ligand_3_dppf,base_7_NaHCO3,solvent_2_MeOH,1,18.1
electrophile_3,ligand_3_dppf,base_7_NaHCO3,solvent_2_MeOH,2,10.44
electrophile_3,ligand_3_dppf,base_7_NaHCO3,solvent_3_THF,1,24.8
electrophile_3,ligand_3_dppf,base_7_NaHCO3,solvent_3_THF,2,17.25
electrophile_3,ligand_3_dppf,base_7_NaHCO3,solvent_4_DMF,1,15.98
electrophile_3,ligand_3_dppf,base_7_NaHCO3,solvent_4_DMF,2,19.43
electrophile_3,ligand_3_dppf,base_8_KOAc,solvent_1_MeCN,1,12.82
electrophile_3,ligand_3_dppf,base_8_KOAc,solvent_1_MeCN,2,16.42
electrophile_3,ligand_3_dppf,base_8_KOAc,solvent_2_MeOH,1,7.23
electrophile_3,ligand_3_dppf,base_8_KOAc,solvent_2_MeOH,2,2.73
electrophile_3,ligand_3_dppf,base_8_KOAc,solvent_3_THF,1,9.46
electrophile_3,ligand_3_dppf,base_8_KOAc,solvent_3_THF,2,1.93
electrophile_3,ligand_3_dppf,base_8_KOAc,solvent_4_DMF,1,6.33
electrophile_3,ligand_3_dppf,base_8_KOAc,solvent_4_DMF,2,5.62
electrophile_3,ligand_4_P(Ph)3,base_1_NaOH,solvent_1_MeCN,1,0.0
electrophile_3,ligand_4_P(Ph)3,base_1_NaOH,solvent_1_MeCN,2,0.0
electrophile_3,ligand_4_P(Ph)3,base_1_NaOH,solvent_2_MeOH,1,0.0
electrophile_3,ligand_4_P(Ph)3,base_1_NaOH,solvent_2_MeOH,2,0.0
electrophile_3,ligand_4_P(Ph)3,base_1_NaOH,solvent_3_THF,1,0.0
electrophile_3,ligand_4_P(Ph)3,base_1_NaOH,solvent_3_THF,2,0.0
electrophile_3,ligand_4_P(Ph)3,base_1_NaOH,solvent_4_DMF,1,0.0
electrophile_3,ligand_4_P(Ph)3,base_1_NaOH,solvent_4_DMF,2,0.0
electrophile_3,ligand_4_P(Ph)3,base_2_KOH,solvent_1_MeCN,1,18.2
electrophile_3,ligand_4_P(Ph)3,base_2_KOH,solvent_1_MeCN,2,27.37
electrophile_3,ligand_4_P(Ph)3,base_2_KOH,solvent_2_MeOH,1,18.8
electrophile_3,ligand_4_P(Ph)3,base_2_KOH,solvent_2_MeOH,2,13.44
electrophile_3,ligand_4_P(Ph)3,base_2_KOH,solvent_3_THF,1,27.4
electrophile_3,ligand_4_P(Ph)3,base_2_KOH,solvent_3_THF,2,12.55
electrophile_3,ligand_4_P(Ph)3,base_2_KOH,solvent_4_DMF,1,21.26
electrophile_3,ligand_4_P(Ph)3,base_2_KOH,solvent_4_DMF,2,21.67
electrophile_3,ligand_4_P(Ph)3,base_3_K3PO4,solvent_1_MeCN,1,5.64
electrophile_3,ligand_4_P(Ph)3,base_3_K3PO4,solvent_1_MeCN,2,15.96
electrophile_3,ligand_4_P(Ph)3,base_3_K3PO4,solvent_2_MeOH,1,1.89
electrophile_3,ligand_4_P(Ph)3,base_3_K3PO4,solvent_2_MeOH,2,4.58
electrophile_3,ligand_4_P(Ph)3,base_3_K3PO4,solvent_3_THF,1,6.29
electrophile_3,ligand_4_P(Ph)3,base_3_K3PO4,solvent_3_THF,2,4.32
electrophile_3,ligand_4_P(Ph)3,base_3_K3PO4,solvent_4_DMF,1,7.18
electrophile_3,ligand_4_P(Ph)3,base_3_K3PO4,solvent_4_DMF,2,7.1
electrophile_3,ligand_4_P(Ph)3,base_4_K2CO3,solvent_1_MeCN,1,2.6
electrophile_3,ligand_4_P(Ph)3,base_4_K2CO3,solvent_1_MeCN,2,17.86
electrophile_3,ligand_4_P(Ph)3,base_4_K2CO3,solvent_2_MeOH,1,0.0
electrophile_3,ligand_4_P(Ph)3,base_4_K2CO3,solvent_2_MeOH,2,10.65
electrophile_3,ligand_4_P(Ph)3,base_4_K2CO3,solvent_3_THF,1,12.97
electrophile_3,ligand_4_P(Ph)3,base_4_K2CO3,solvent_3_THF,2,1.88
electrophile_3,ligand_4_P(Ph)3,base_4_K2CO3,solvent_4_DMF,1,3.42
electrophile_3,ligand_4_P(Ph)3,base_4_K2CO3,solvent_4_DMF,2,0.0
electrophile_3,ligand_4_P(Ph)3,base_5_CsF,solvent_1_MeCN,1,0.0
electrophile_3,ligand_4_P(Ph)3,base_5_CsF,solvent_1_MeCN,2,0.0
electrophile_3,ligand_4_P(Ph)3,base_5_CsF,solvent_2_MeOH,1,0.0
electrophile_3,ligand_4_P(Ph)3,base_5_CsF,solvent_2_MeOH,2,0.1
electrophile_3,ligand_4_P(Ph)3,base_5_CsF,solvent_3_THF,1,2.38
electrophile_3,ligand_4_P(Ph)3,base_5_CsF,solvent_3_THF,2,0.0
electrophile_3,ligand_4_P(Ph)3,base_5_CsF,solvent_4_DMF,1,0.0
electrophile_3,ligand_4_P(Ph)3,base_5_CsF,solvent_4_DMF,2,0.0
electrophile_3,ligand_4_P(Ph)3,base_6_Et3N,solvent_1_MeCN,1,2.42
electrophile_3,ligand_4_P(Ph)3,base_6_Et3N,solvent_1_MeCN,2,11.27
electrophile_3,ligand_4_P(Ph)3,base_6_Et3N,solvent_2_MeOH,1,8.67
electrophile_3,ligand_4_P(Ph)3,base_6_Et3N,solvent_2_MeOH,2,0.0
electrophile_3,ligand_4_P(Ph)3,base_6_Et3N,solvent_3_THF,1,0.0
electrophile_3,ligand_4_P(Ph)3,base_6_Et3N,solvent_3_THF,2,2.31
electrophile_3,ligand_4_P(Ph)3,base_6_Et3N,solvent_4_DMF,1,1.98
electrophile_3,ligand_4_P(Ph)3,base_6_Et3N,solvent_4_DMF,2,0.0
electrophile_3,ligand_4_P(Ph)3,base_7_NaHCO3,solvent_1_MeCN,1,13.81
electrophile_3,ligand_4_P(Ph)3,base_7_NaHCO3,solvent_1_MeCN,2,9.32
electrophile_3,ligand_4_P(Ph)3,base_7_NaHCO3,solvent_2_MeOH,1,5.76
electrophile_3,ligand_4_P(Ph)3,base_7_NaHCO3,solvent_2_MeOH,2,8.56
electrophile_3,ligand_4_P(Ph)3,base_7_NaHCO3,solvent_3_THF,1,7.72
electrophile_3,ligand_4_P(Ph)3,base_7_NaHCO3,solvent_3_THF,2,5.5
electrophile_3,ligand_4_P(Ph)3,base_7_NaHCO3,solvent_4_DMF,1,5.28
electrophile_3,ligand_4_P(Ph)3,base_7_NaHCO3,solvent_4_DMF,2,5.38
electrophile_3,ligand_4_P(Ph)3,base_8_KOAc,solvent_1_MeCN,1,0.0
electrophile_3,ligand_4_P(Ph)3,base_8_KOAc,solvent_1_MeCN,2,0.3
electrophile_3,ligand_4_P(Ph)3,base_8_KOAc,solvent_2_MeOH,1,3.73
electrophile_3,ligand_4_P(Ph)3,base_8_KOAc,solvent_2_MeOH,2,0.0
electrophile_3,ligand_4_P(Ph)3,base_8_KOAc,solvent_3_THF,1,0.0
electrophile_3,ligand_4_P(Ph)3,base_8_KOAc,solvent_3_THF,2,1.07
electrophile_3,ligand_4_P(Ph)3,base_8_KOAc,solvent_4_DMF,1,0.0
electrophile_3,ligand_4_P(Ph)3,base_8_KOAc,solvent_4_DMF,2,1.59
electrophile_3,ligand_5_P(Cy)3,base_1_NaOH,solvent_1_MeCN,1,1.33
electrophile_3,ligand_5_P(Cy)3,base_1_NaOH,solvent_1_MeCN,2,0.0
electrophile_3,ligand_5_P(Cy)3,base_1_NaOH,solvent_2_MeOH,1,0.0
electrophile_3,ligand_5_P(Cy)3,base_1_NaOH,solvent_2_MeOH,2,0.0
electrophile_3,ligand_5_P(Cy)3,base_1_NaOH,solvent_3_THF,1,0.0
electrophile_3,ligand_5_P(Cy)3,base_1_NaOH,solvent_3_THF,2,0.0
electrophile_3,ligand_5_P(Cy)3,base_1_NaOH,solvent_4_DMF,1,0.0
electrophile_3,ligand_5_P(Cy)3,base_1_NaOH,solvent_4_DMF,2,2.28
electrophile_3,ligand_5_P(Cy)3,base_2_KOH,solvent_1_MeCN,1,33.66
electrophile_3,ligand_5_P(Cy)3,base_2_KOH,solvent_1_MeCN,2,25.69
electrophile_3,ligand_5_P(Cy)3,base_2_KOH,solvent_2_MeOH,1,19.15
electrophile_3,ligand_5_P(Cy)3,base_2_KOH,solvent_2_MeOH,2,7.64
electrophile_3,ligand_5_P(Cy)3,base_2_KOH,solvent_3_THF,1,15.79
electrophile_3,ligand_5_P(Cy)3,base_2_KOH,solvent_3_THF,2,14.56
electrophile_3,ligand_5_P(Cy)3,base_2_KOH,solvent_4_DMF,1,13.53
electrophile_3,ligand_5_P(Cy)3,base_2_KOH,solvent_4_DMF,2,15.8
electrophile_3,ligand_5_P(Cy)3,base_3_K3PO4,solvent_1_MeCN,1,59.35
electrophile_3,ligand_5_P(Cy)3,base_3_K3PO4,solvent_1_MeCN,2,76.09
electrophile_3,ligand_5_P(Cy)3,base_3_K3PO4,solvent_2_MeOH,1,35.4
electrophile_3,ligand_5_P(Cy)3,base_3_K3PO4,solvent_2_MeOH,2,3.11
electrophile_3,ligand_5_P(Cy)3,base_3_K3PO4,solvent_3_THF,1,28.18
electrophile_3,ligand_5_P(Cy)3,base_3_K3PO4,solvent_3_THF,2,34.49
electrophile_3,ligand_5_P(Cy)3,base_3_K3PO4,solvent_4_DMF,1,70.75
electrophile_3,ligand_5_P(Cy)3,base_3_K3PO4,solvent_4_DMF,2,80.27
electrophile_3,ligand_5_P(Cy)3,base_4_K2CO3,solvent_1_MeCN,1,62.56
electrophile_3,ligand_5_P(Cy)3,base_4_K2CO3,solvent_1_MeCN,2,86.42
electrophile_3,ligand_5_P(Cy)3,base_4_K2CO3,solvent_2_MeOH,1,27.78
electrophile_3,ligand_5_P(Cy)3,base_4_K2CO3,solvent_2_MeOH,2,23.67
electrophile_3,ligand_5_P(Cy)3,base_4_K2CO3,solvent_3_THF,1,27.68
electrophile_3,ligand_5_P(Cy)3,base_4_K2CO3,solvent_3_THF,2,26.24
electrophile_3,ligand_5_P(Cy)3,base_4_K2CO3,solvent_4_DMF,1,75.79
electrophile_3,ligand_5_P(Cy)3,base_4_K2CO3,solvent_4_DMF,2,61.08
electrophile_3,ligand_5_P(Cy)3,base_5_CsF,solvent_1_MeCN,1,5.69
electrophile_3,ligand_5_P(Cy)3,base_5_CsF,solvent_1_MeCN,2,0.0
electrophile_3,ligand_5_P(Cy)3,base_5_CsF,solvent_2_MeOH,1,0.0
electrophile_3,ligand_5_P(Cy)3,base_5_CsF,solvent_2_MeOH,2,0.0
electrophile_3,ligand_5_P(Cy)3,base_5_CsF,solvent_3_THF,1,2.25
electrophile_3,ligand_5_P(Cy)3,base_5_CsF,solvent_3_THF,2,0.0
electrophile_3,ligand_5_P(Cy)3,base_5_CsF,solvent_4_DMF,1,9.2
electrophile_3,ligand_5_P(Cy)3,base_5_CsF,solvent_4_DMF,2,0.0
electrophile_3,ligand_5_P(Cy)3,base_6_Et3N,solvent_1_MeCN,1,7.54
electrophile_3,ligand_5_P(Cy)3,base_6_Et3N,solvent_1_MeCN,2,6.15
electrophile_3,ligand_5_P(Cy)3,base_6_Et3N,solvent_2_MeOH,1,1.99
electrophile_3,ligand_5_P(Cy)3,base_6_Et3N,solvent_2_MeOH,2,3.17
electrophile_3,ligand_5_P(Cy)3,base_6_Et3N,solvent_3_THF,1,5.65
electrophile_3,ligand_5_P(Cy)3,base_6_Et3N,solvent_3_THF,2,5.2
electrophile_3,ligand_5_P(Cy)3,base_6_Et3N,solvent_4_DMF,1,1.01
electrophile_3,ligand_5_P(Cy)3,base_6_Et3N,solvent_4_DMF,2,0.0
electrophile_3,ligand_5_P(Cy)3,base_7_NaHCO3,solvent_1_MeCN,1,10.91
electrophile_3,ligand_5_P(Cy)3,base_7_NaHCO3,solvent_1_MeCN,2,10.69
electrophile_3,ligand_5_P(Cy)3,base_7_NaHCO3,solvent_2_MeOH,1,11.48
electrophile_3,ligand_5_P(Cy)3,base_7_NaHCO3,solvent_2_MeOH,2,8.78
electrophile_3,ligand_5_P(Cy)3,base_7_NaHCO3,solvent_3_THF,1,0.0
electrophile_3,ligand_5_P(Cy)3,base_7_NaHCO3,solvent_3_THF,2,10.94
electrophile_3,ligand_5_P(Cy)3,base_7_NaHCO3,solvent_4_DMF,1,6.78
electrophile_3,ligand_5_P(Cy)3,base_7_NaHCO3,solvent_4_DMF,2,5.71
electrophile_3,ligand_5_P(Cy)3,base_8_KOAc,solvent_1_MeCN,1,0.0
electrophile_3,ligand_5_P(Cy)3,base_8_KOAc,solvent_1_MeCN,2,7.19
electrophile_3,ligand_5_P(Cy)3,base_8_KOAc,solvent_2_MeOH,1,0.45
electrophile_3,ligand_5_P(Cy)3,base_8_KOAc,solvent_2_MeOH,2,0.0
electrophile_3,ligand_5_P(Cy)3,base_8_KOAc,solvent_3_THF,1,0.0
electrophile_3,ligand_5_P(Cy)3,base_8_KOAc,solvent_3_THF,2,0.0
electrophile_3,ligand_5_P(Cy)3,base_8_KOAc,solvent_4_DMF,1,0.0
electrophile_3,ligand_5_P(Cy)3,base_8_KOAc,solvent_4_DMF,2,0.0
electrophile_3,ligand_6_P(tBu)3,base_1_NaOH,solvent_1_MeCN,1,10.87
electrophile_3,ligand_6_P(tBu)3,base_1_NaOH,solvent_1_MeCN,2,11.32
electrophile_3,ligand_6_P(tBu)3,base_1_NaOH,solvent_2_MeOH,1,3.26
electrophile_3,ligand_6_P(tBu)3,base_1_NaOH,solvent_2_MeOH,2,4.32
electrophile_3,ligand_6_P(tBu)3,base_1_NaOH,solvent_3_THF,1,5.13
electrophile_3,ligand_6_P(tBu)3,base_1_NaOH,solvent_3_THF,2,0.0
electrophile_3,ligand_6_P(tBu)3,base_1_NaOH,solvent_4_DMF,1,2.85
electrophile_3,ligand_6_P(tBu)3,base_1_NaOH,solvent_4_DMF,2,4.69
electrophile_3,ligand_6_P(tBu)3,base_2_KOH,solvent_1_MeCN,1,33.35
electrophile_3,ligand_6_P(tBu)3,base_2_KOH,solvent_1_MeCN,2,35.53
electrophile_3,ligand_6_P(tBu)3,base_2_KOH,solvent_2_MeOH,1,27.26
electrophile_3,ligand_6_P(tBu)3,base_2_KOH,solvent_2_MeOH,2,25.48
electrophile_3,ligand_6_P(tBu)3,base_2_KOH,solvent_3_THF,1,30.93
electrophile_3,ligand_6_P(tBu)3,base_2_KOH,solvent_3_THF,2,25.44
electrophile_3,ligand_6_P(tBu)3,base_2_KOH,solvent_4_DMF,1,19.31
electrophile_3,ligand_6_P(tBu)3,base_2_KOH,solvent_4_DMF,2,22.9
electrophile_3,ligand_6_P(tBu)3,base_3_K3PO4,solvent_1_MeCN,1,12.32
electrophile_3,ligand_6_P(tBu)3,base_3_K3PO4,solvent_1_MeCN,2,12.67
electrophile_3,ligand_6_P(tBu)3,base_3_K3PO4,solvent_2_MeOH,1,9.47
electrophile_3,ligand_6_P(tBu)3,base_3_K3PO4,solvent_2_MeOH,2,6.23
electrophile_3,ligand_6_P(tBu)3,base_3_K3PO4,solvent_3_THF,1,10.5
electrophile_3,ligand_6_P(tBu)3,base_3_K3PO4,solvent_3_THF,2,2.58
electrophile_3,ligand_6_P(tBu)3,base_3_K3PO4,solvent_4_DMF,1,11.25
electrophile_3,ligand_6_P(tBu)3,base_3_K3PO4,solvent_4_DMF,2,10.19
electrophile_3,ligand_6_P(tBu)3,base_4_K2CO3,solvent_1_MeCN,1,14.31
electrophile_3,ligand_6_P(tBu)3,base_4_K2CO3,solvent_1_MeCN,2,21.69
electrophile_3,ligand_6_P(tBu)3,base_4_K2CO3,solvent_2_MeOH,1,17.23
electrophile_3,ligand_6_P(tBu)3,base_4_K2CO3,solvent_2_MeOH,2,4.5
electrophile_3,ligand_6_P(tBu)3,base_4_K2CO3,solvent_3_THF,1,10.58
electrophile_3,ligand_6_P(tBu)3,base_4_K2CO3,solvent_3_THF,2,10.55
electrophile_3,ligand_6_P(tBu)3,base_4_K2CO3,solvent_4_DMF,1,7.83
electrophile_3,ligand_6_P(tBu)3,base_4_K2CO3,solvent_4_DMF,2,16.68
electrophile_3,ligand_6_P(tBu)3,base_5_CsF,solvent_1_MeCN,1,5.49
electrophile_3,ligand_6_P(tBu)3,base_5_CsF,solvent_1_MeCN,2,5.13
